seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,32,3.3333,0.114943,0.3567266850599217,1,0.064484,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,33,3.4375,0.228335,0.537256663317845,0,0.05518,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,34,3.5417,0.228335,0.537256663317845,1,0.069173,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,35,3.6458,0.300197,0.6110311273425615,0,0.098873,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,36,3.75,0.300197,0.6110311273425615,1,0.116632,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,37,3.8542,0.300197,0.6110311273425615,1,0.128803,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,38,3.9583,0.300197,0.6110311273425615,1,0.09471,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,39,4.0625,0.300197,0.6110311273425615,1,0.076952,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,40,4.1667,0.300197,0.6110311273425615,1,0.085841,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,41,4.2708,0.300197,0.6110311273425615,1,0.102483,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,42,4.375,0.300197,0.6110311273425615,1,0.130891,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,43,4.4792,0.300197,0.6110311273425615,1,0.123645,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,44,4.5833,0.202714,0.50414188584127,0,0.13374,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,45,4.6875,0.18309,0.4760467991914536,0,0.137124,stable
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,46,4.7917,0.166689,0.4505971511841465,0,0.166365,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,47,4.8958,0.153977,0.429546015917895,0,0.185023,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,48,5.0,0.153977,0.429546015917895,1,0.203394,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,49,5.1042,0.153977,0.429546015917895,1,0.211648,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,50,5.2083,0.153977,0.429546015917895,1,0.225714,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,51,5.3125,0.153977,0.429546015917895,1,0.235156,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,52,5.4167,0.153977,0.429546015917895,1,0.222561,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,53,5.5208,0.295173,0.6067187474172975,0,0.24298,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,54,5.625,0.295173,0.6067187474172975,1,0.268374,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,55,5.7292,0.295173,0.6067187474172975,1,0.321981,pre_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,56,5.8333,0.295173,0.6067187474172975,1,0.350796,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,57,5.9375,0.295173,0.6067187474172975,1,0.360174,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,58,6.0417,0.895747,0.33432852026388804,0,0.369457,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,59,6.1458,0.895747,0.33432852026388804,1,0.405144,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,60,6.25,0.924438,0.26779410788062596,0,0.490434,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,61,6.3542,0.929365,0.2552784063094534,0,0.547829,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,62,6.4583,0.929365,0.2552784063094534,1,0.591886,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,63,6.5625,0.929365,0.2552784063094534,1,0.609177,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,64,6.6667,0.929365,0.2552784063094534,1,0.685628,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,65,6.7708,0.935158,0.24008764285548057,0,0.761848,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,66,6.875,0.93596,0.23794197160770691,0,0.848422,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,67,6.9792,0.936298,0.237034479117372,0,0.880885,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,68,7.0833,0.936298,0.237034479117372,1,0.908983,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,69,7.1875,0.930556,0.25219836749347335,0,0.913908,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,70,7.2917,0.930556,0.25219836749347335,1,0.914477,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,71,7.3958,0.924886,0.2666707724877646,0,0.893461,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,72,7.5,0.92472,0.2670873444425303,0,0.900298,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,73,7.6042,0.925328,0.2655596506020991,0,0.894621,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,74,7.7083,0.925328,0.2655596506020991,1,0.903743,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,75,7.8125,0.926771,0.2619123995556565,0,0.902461,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,76,7.9167,0.927535,0.25996896553742005,0,0.902322,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,77,8.0208,0.927535,0.25996896553742005,1,0.904003,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,78,8.125,0.924483,0.267681402921801,0,0.879304,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,79,8.2292,0.924483,0.267681402921801,1,0.857933,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,80,8.3333,0.924483,0.267681402921801,1,0.815867,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,81,8.4375,0.924483,0.267681402921801,1,0.7738,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,82,8.5417,0.924483,0.267681402921801,1,0.731734,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,83,8.6458,0.898643,0.32805441772325794,0,0.689667,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,84,8.75,0.888345,0.3499615855613568,0,0.6476,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,85,8.8542,0.879443,0.36803330785070243,0,0.605534,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,86,8.9583,0.869758,0.3868464795417043,0,0.563467,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,87,9.0625,0.860469,0.4041111997548259,0,0.521401,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,88,9.1667,0.860469,0.4041111997548259,1,0.479334,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,89,9.2708,0.860469,0.4041111997548259,1,0.437267,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,90,9.375,0.835146,0.4476319711691103,0,0.395201,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,91,9.4792,0.81685,0.47613652022348474,0,0.353134,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,92,9.5833,0.792182,0.5110512972861843,0,0.311067,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,93,9.6875,0.792182,0.5110512972861843,1,0.269001,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,94,9.7917,0.714963,0.5976478735747562,0,0.230457,post_onset
42,baseline_hybrid,83,progressive,C08,1,56,5.8333,95,9.8958,0.714963,0.5976478735747562,1,0.195434,post_onset
42,baseline_hybrid,84,normal,N02,0,-1,,0,0.0,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,1,0.1042,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,2,0.2083,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,3,0.3125,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,4,0.4167,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,5,0.5208,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,6,0.625,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,7,0.7292,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,8,0.8333,0.039988,0.16790600921302906,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,9,0.9375,0.037911,0.16124739783226702,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,10,1.0417,0.037911,0.16124739783226702,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,11,1.1458,0.041048,0.17126056545856191,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,12,1.25,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,13,1.3542,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,14,1.4583,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,15,1.5625,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,16,1.6667,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,17,1.7708,0.042188,0.17483645462869896,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,18,1.875,0.039792,0.16728254826592304,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,19,1.9792,0.039166,0.16528453316140942,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,20,2.0833,0.039166,0.16528453316140942,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,21,2.1875,0.038362,0.16270309348091513,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,22,2.2917,0.037981,0.1614737012961764,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,23,2.3958,0.037981,0.1614737012961764,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,24,2.5,0.037254,0.15911679771950032,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,25,2.6042,0.036905,0.1579801360305894,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,26,2.7083,0.038599,0.16346584593950253,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,27,2.8125,0.038599,0.16346584593950253,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,28,2.9167,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,29,3.0208,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,30,3.125,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,31,3.2292,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,32,3.3333,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,33,3.4375,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,34,3.5417,0.04771,0.19171645979330248,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,35,3.6458,0.093709,0.3110361288925803,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,36,3.75,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,37,3.8542,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,38,3.9583,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,39,4.0625,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,40,4.1667,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,41,4.2708,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,42,4.375,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,43,4.4792,0.079841,0.278380866740048,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,44,4.5833,0.028061,0.12793601867827298,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,45,4.6875,0.031716,0.14065746704047222,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,46,4.7917,0.031716,0.14065746704047222,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,47,4.8958,0.031716,0.14065746704047222,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,48,5.0,0.031716,0.14065746704047222,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,49,5.1042,0.031716,0.14065746704047222,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,50,5.2083,0.04148,0.1726194775578589,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,51,5.3125,0.041431,0.17246557857916972,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,52,5.4167,0.041301,0.1720569820170476,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,53,5.5208,0.040739,0.1702856601471131,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,54,5.625,0.040739,0.1702856601471131,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,55,5.7292,0.040739,0.1702856601471131,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,56,5.8333,0.040739,0.1702856601471131,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,57,5.9375,0.040739,0.1702856601471131,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,58,6.0417,0.03749,0.15988350199792523,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,59,6.1458,0.03749,0.15988350199792523,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,60,6.25,0.03749,0.15988350199792523,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,61,6.3542,0.03749,0.15988350199792523,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,62,6.4583,0.03749,0.15988350199792523,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,63,6.5625,0.036974,0.1582051336414688,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,64,6.6667,0.036974,0.1582051336414688,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,65,6.7708,0.036921,0.15803232131004044,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,66,6.875,0.036921,0.15803232131004044,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,67,6.9792,0.036921,0.15803232131004044,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,68,7.0833,0.036182,0.15561445089816148,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,69,7.1875,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,70,7.2917,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,71,7.3958,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,72,7.5,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,73,7.6042,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,74,7.7083,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,75,7.8125,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,76,7.9167,0.035984,0.15496398434659092,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,77,8.0208,0.037761,0.1607620091515937,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,78,8.125,0.03745,0.15975366101116062,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,79,8.2292,0.03745,0.15975366101116062,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,80,8.3333,0.038284,0.1624517284524828,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,81,8.4375,0.038284,0.1624517284524828,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,82,8.5417,0.038284,0.1624517284524828,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,83,8.6458,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,84,8.75,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,85,8.8542,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,86,8.9583,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,87,9.0625,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,88,9.1667,0.049097,0.19584778229522107,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,89,9.2708,0.072196,0.2592826308119221,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,90,9.375,0.072196,0.2592826308119221,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,91,9.4792,0.067158,0.24622474814889972,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,92,9.5833,0.067158,0.24622474814889972,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,93,9.6875,0.058176,0.22191894347055435,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,94,9.7917,0.051288,0.20229035842889814,-1,0.05,normal
42,baseline_hybrid,84,normal,N02,0,-1,,95,9.8958,0.051288,0.20229035842889814,-1,0.05,normal
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,0,0.0,0.038724,0.1638675312827826,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,1,0.1042,0.03839,0.16279328683675004,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,2,0.2083,0.03839,0.16279328683675004,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,3,0.3125,0.03839,0.16279328683675004,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,4,0.4167,0.037768,0.16078467437961075,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,5,0.5208,0.037789,0.16085266197471465,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,6,0.625,0.038048,0.1616901804295317,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,7,0.7292,0.038065,0.16174508845460533,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,8,0.8333,0.038065,0.16174508845460533,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,9,0.9375,0.038065,0.16174508845460533,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,10,1.0417,0.038065,0.16174508845460533,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,11,1.1458,0.040052,0.16810937133962942,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,12,1.25,0.041332,0.1721544552884229,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,13,1.3542,0.041332,0.1721544552884229,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,14,1.4583,0.041332,0.1721544552884229,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,15,1.5625,0.041332,0.1721544552884229,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,16,1.6667,0.045202,0.18413778258545277,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,17,1.7708,0.045202,0.18413778258545277,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,18,1.875,0.043031,0.1774599974145557,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,19,1.9792,0.043031,0.1774599974145557,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,20,2.0833,0.040362,0.1690929018293065,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,21,2.1875,0.040039,0.16806807203503438,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,22,2.2917,0.039961,0.16782018382393057,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,23,2.3958,0.039952,0.16779157113880935,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,24,2.5,0.039962,0.1678233628808278,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,25,2.6042,0.040073,0.16817607631618284,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,26,2.7083,0.040583,0.16979254793545473,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,27,2.8125,0.041114,0.17146848268378131,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,28,2.9167,0.041882,0.17387980351102247,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,29,3.0208,0.042317,0.17523905344250715,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,30,3.125,0.042225,0.17495197077454505,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,31,3.2292,0.042105,0.1745772005297712,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,32,3.3333,0.04216,0.1747490144861472,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,33,3.4375,0.04217,0.17478024533653352,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,34,3.5417,0.04217,0.17478024533653352,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,35,3.6458,0.044608,0.1823217648353422,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,36,3.75,0.046498,0.18807176325112263,0,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,37,3.8542,0.046498,0.18807176325112263,1,0.05,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,38,3.9583,0.055274,0.21376069158502592,0,0.058315,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,39,4.0625,0.068634,0.2500911107560825,0,0.087189,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,40,4.1667,0.091374,0.3057052844427881,0,0.087189,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,41,4.2708,0.091374,0.3057052844427881,1,0.091558,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,42,4.375,0.091374,0.3057052844427881,1,0.072075,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,43,4.4792,0.091374,0.3057052844427881,1,0.12264,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,44,4.5833,0.207775,0.5109937521461955,0,0.148797,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,45,4.6875,0.207775,0.5109937521461955,1,0.157884,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,46,4.7917,0.237999,0.5487624195364625,0,0.162599,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,47,4.8958,0.257282,0.5701947325857952,0,0.1561,stable
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,48,5.0,0.278763,0.5917812199505952,0,0.185432,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,49,5.1042,0.305316,0.6153014765795414,0,0.169099,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,50,5.2083,0.337869,0.6396118691530573,0,0.187655,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,51,5.3125,0.368954,0.6583966340996352,0,0.197787,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,52,5.4167,0.368954,0.6583966340996352,1,0.20908,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,53,5.5208,0.427972,0.6827349261603899,0,0.24367,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,54,5.625,0.461574,0.6901911517558197,0,0.254547,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,55,5.7292,0.496338,0.6931203598321607,0,0.290706,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,56,5.8333,0.532951,0.6909740691635371,0,0.291376,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,57,5.9375,0.569473,0.6834628826254501,0,0.328798,pre_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,58,6.0417,0.612536,0.6676001756215099,0,0.352013,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,59,6.1458,0.659235,0.6415415944535507,0,0.386573,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,60,6.25,0.659235,0.6415415944535507,1,0.422992,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,61,6.3542,0.659235,0.6415415944535507,1,0.485279,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,62,6.4583,0.867329,0.3914328094279108,0,0.573119,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,63,6.5625,0.867329,0.3914328094279108,1,0.680686,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,64,6.6667,0.867329,0.3914328094279108,1,0.779177,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,65,6.7708,0.921157,0.27593444184258203,0,0.868063,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,66,6.875,0.921157,0.27593444184258203,1,0.930913,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,67,6.9792,0.921157,0.27593444184258203,1,0.947352,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,68,7.0833,0.921157,0.27593444184258203,1,0.933231,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,69,7.1875,0.921157,0.27593444184258203,1,0.923502,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,70,7.2917,0.929743,0.2543032193673762,0,0.92346,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,71,7.3958,0.929743,0.2543032193673762,1,0.927296,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,72,7.5,0.929743,0.2543032193673762,1,0.939234,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,73,7.6042,0.929743,0.2543032193673762,1,0.967728,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,74,7.7083,0.929743,0.2543032193673762,1,0.983478,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,75,7.8125,0.913486,0.2943974220720145,0,0.958726,post_onset
42,baseline_hybrid,85,progressive,C09,1,58,6.0417,76,7.9167,0.913486,0.2943974220720145,1,0.921598,post_onset
